5	0	1	3	7	6	2	4	0	0	0	0	0	0	0	0	0	0	0	0
3	50	2	2	1	1	2	1	1	5	1	8	1	0.90012626	1	5809.7585	5809.9586	5809.959	5810.1592	5810.8591
3	50	2	2	2	1	2	1	2	3	2	1	1	0.86153461	2	5811.9742	5812.5744	5812.5745	5812.7747	5813.436
3	50	2	2	3	1	2	1	3	1	2	1	1	0.68928293	3	5814.5874	5815.1874	5815.1875	5815.3875	5815.8767
3	50	2	2	4	1	2	1	4	6	1	8	1	0.7462963	4	5817.1932	5817.3933	5817.3933	5817.5933	5818.1396
3	50	2	2	5	1	2	1	5	3	2	1	1	0.62960387	5	5819.4005	5820.0006	5820.0006	5820.2006	5820.6302
3	50	2	2	6	1	2	1	6	3	1	1	1	0.91531496	6	5822.0064	5822.2064	5822.2064	5822.4065	5823.1217
3	50	2	2	7	1	2	1	7	5	2	8	1	0.79334522	7	5824.2132	5824.8132	5824.8132	5825.0132	5825.6066
3	50	2	2	8	1	2	1	8	4	1	8	1	0.60334953	8	5826.8193	5827.0193	5827.0193	5827.2193	5827.6227
3	50	2	2	9	1	2	1	9	6	2	8	1	0.61996605	9	5829.0253	5829.6254	5829.6254	5829.8254	5830.2453
3	50	2	2	10	1	2	1	10	2	2	1	1	0.63592773	10	5831.6311	5832.2311	5832.2311	5832.4312	5832.8671
3	50	2	2	11	1	2	1	11	1	2	1	1	0.65289561	11	5834.2375	5834.8375	5834.8375	5835.0375	5835.4904
3	50	2	2	12	1	2	1	12	1	2	1	1	0.52030325	12	5836.8436	5837.4436	5837.4436	5837.6436	5837.9639
3	50	2	2	13	1	2	1	13	5	1	8	1	0.76077681	13	5839.4497	5839.6497	5839.6497	5839.8499	5840.4105
3	50	2	2	14	1	2	1	14	2	2	1	1	0.586239	14	5841.6559	5842.2559	5842.2559	5842.4559	5842.8421
3	50	2	2	15	1	2	1	15	6	1	1	0	0.53410119	14	5844.2618	5844.4618	5844.4618	5844.6619	5844.9959
3	50	2	2	16	1	2	1	16	1	1	1	1	1.0223889	15	5846.7747	5846.9748	5846.9748	5847.1748	5847.9972
3	50	2	2	17	1	2	1	17	6	2	8	1	0.59249004	16	5848.9809	5849.5809	5849.5809	5849.7809	5850.1734
3	50	2	2	18	1	2	1	18	5	1	8	1	0.72050078	17	5851.5867	5851.7867	5851.7867	5851.9867	5852.5072
3	50	2	2	19	1	2	1	19	2	2	1	1	0.72264339	18	5853.7936	5854.3936	5854.3936	5854.5937	5855.1163
3	50	2	2	20	1	2	1	20	3	1	1	1	0.78335068	19	5856.3995	5856.5995	5856.5995	5856.7996	5857.3828
3	50	2	2	21	1	2	1	21	1	2	1	1	0.60000859	20	5858.6053	5859.2053	5859.2053	5859.4053	5859.8053
3	50	2	2	22	1	2	1	22	4	1	8	1	0.68863618	21	5861.2112	5861.4112	5861.4112	5861.6113	5862.0998
3	50	2	2	23	1	2	1	23	4	1	1	0	0.85047072	21	5863.4174	5863.6174	5863.6174	5863.8174	5864.4679
3	50	2	2	24	1	2	1	24	2	1	1	1	1.4136809	22	5865.9274	5866.1274	5866.1274	5866.3274	5867.5411
3	50	2	2	25	1	2	1	25	5	2	8	1	0.67314291	23	5868.1339	5868.7339	5868.7339	5868.9339	5869.407
3	50	2	2	26	1	2	1	26	4	1	8	1	0.66563433	24	5870.7399	5870.94	5870.94	5871.14	5871.6056
3	50	2	2	27	1	2	1	27	6	2	8	1	0.67431442	25	5872.9461	5873.5461	5873.5461	5873.7461	5874.2205
3	50	2	2	28	1	2	1	28	2	2	1	1	0.69186689	26	5875.5529	5876.153	5876.153	5876.353	5876.8448
3	50	2	2	29	1	2	1	29	3	1	1	1	0.54951975	27	5878.1594	5878.3594	5878.3594	5878.5594	5878.9089
3	50	2	2	30	1	2	1	30	4	1	8	1	0.60783589	28	5880.3658	5880.5658	5880.5659	5880.7659	5881.1738
3	50	2	2	31	1	6	1	1	2	1	6	0	1.658187	0	6068.2504	6068.4505	6068.4507	6068.6509	6070.1089
3	50	2	2	32	1	6	1	2	6	2	5	0	1.3766089	0	6070.7647	6071.3647	6071.3647	6071.5647	6072.7413
3	50	2	2	33	1	6	1	3	6	2	2	0	1.5479362	0	6073.679	6074.2791	6074.2791	6074.4791	6075.827
3	50	2	2	34	1	6	1	4	2	1	6	0	1.5141973	0	6076.5954	6076.7954	6076.7954	6076.9954	6078.3096
3	50	2	2	35	1	6	1	5	1	2	0	0	-6079.7107	0	6079.1107	6079.7107	6079.7107	6079.9108	0
3	50	2	2	36	1	6	1	6	5	1	6	1	1.7227326	1	6082.0176	6082.2176	6082.2176	6082.4176	6083.9403
3	50	2	2	37	1	6	1	7	1	2	5	0	1.5949677	1	6084.2239	6084.8239	6084.8239	6085.0239	6086.4189
3	50	2	2	38	1	6	1	8	5	1	6	1	0.80922182	2	6087.1403	6087.3403	6087.3403	6087.5403	6088.1496
3	50	2	2	39	1	6	1	9	3	2	4	1	1.8499426	3	6089.3473	6089.9473	6089.9473	6090.1473	6091.7972
3	50	2	2	40	1	6	1	10	1	2	5	0	1.9491938	3	6091.9996	6092.5996	6092.5996	6092.7997	6094.5488
3	50	2	2	41	1	6	1	11	4	2	2	0	1.5574355	3	6095.0009	6095.6009	6095.6009	6095.8009	6097.1583
3	50	2	2	42	1	6	1	12	5	2	6	1	1.3672825	4	6098.004	6098.6041	6098.6041	6098.8041	6099.9714
3	50	2	2	43	1	6	1	13	2	1	3	1	1.6305906	5	6100.6116	6100.8116	6100.8116	6101.0117	6102.4422
3	50	2	2	44	1	6	1	14	5	2	6	1	1.3843542	6	6102.8189	6103.4189	6103.4189	6103.619	6104.8033
3	50	2	2	45	1	6	1	15	1	1	4	0	1.1531204	6	6105.4257	6105.6257	6105.6258	6105.8258	6106.7789
3	50	2	2	46	1	6	1	16	2	1	3	1	1.748588	7	6107.9442	6108.1442	6108.1442	6108.3442	6109.8928
3	50	2	2	47	1	6	1	17	3	2	4	1	1.6600104	8	6110.1512	6110.7512	6110.7512	6110.9513	6112.4112
3	50	2	2	48	1	6	1	18	2	1	6	0	1.4763078	8	6112.7589	6112.9589	6112.9589	6113.1589	6114.4352
3	50	2	2	49	1	6	1	19	4	2	4	0	1.2783914	8	6115.2704	6115.8704	6115.8704	6116.0704	6117.1488
3	50	2	2	50	1	6	1	20	3	1	6	0	1.4111534	8	6118.1866	6118.3866	6118.3866	6118.5866	6119.7977
3	50	2	2	51	1	6	1	21	4	2	4	0	1.6214196	8	6120.7022	6121.3022	6121.3022	6121.5022	6122.9236
3	50	2	2	52	1	6	1	22	1	1	5	0	1.2489065	8	6123.6187	6123.8187	6123.8187	6124.0187	6125.0676
3	50	2	2	53	1	6	1	23	4	1	3	0	1.4589717	8	6126.1349	6126.3349	6126.3349	6126.5349	6127.7939
3	50	2	2	54	1	6	1	24	5	1	6	1	1.6739092	9	6128.6496	6128.8497	6128.8497	6129.0497	6130.5236
