220	30	255	65	36	151	119	48	0	0	0	0	0	0	0	0	0	0	0	0
1	13	1	1	1	1	6	1	1	4	2	6	1	1.9963999	1	6351.5725	6352.1726	6352.1728	6352.3731	6354.1692
1	13	1	1	2	1	6	1	2	2	1	2	1	1.8746317	2	6354.1865	6354.3867	6354.3867	6354.587	6356.2614
1	13	1	1	3	1	6	1	3	2	1	2	1	0.9854015	3	6356.3968	6356.5969	6356.5969	6356.7969	6357.5823
1	13	1	1	4	1	6	1	4	1	2	1	1	1.115053	4	6358.604	6359.204	6359.2041	6359.4041	6360.3191
1	13	1	1	5	1	6	1	5	2	1	2	1	0.88142807	5	6361.211	6361.411	6361.411	6361.611	6362.2925
1	13	1	1	6	1	6	1	6	4	1	6	1	1.3074571	6	6363.4177	6363.6177	6363.6177	6363.8177	6364.9251
1	13	1	1	7	1	6	1	7	1	2	1	1	1.279455	7	6365.6228	6366.2228	6366.2228	6366.4228	6367.5022
1	13	1	1	8	1	6	1	8	5	2	7	1	1.4191138	8	6368.2281	6368.8281	6368.8281	6369.0281	6370.2472
1	13	1	1	9	1	6	1	9	4	1	6	1	1.7941716	9	6370.8347	6371.0347	6371.0347	6371.2347	6372.8289
1	13	1	1	10	1	6	1	10	3	1	3	1	1.417879	10	6373.0415	6373.2415	6373.2415	6373.4416	6374.6594
1	13	1	1	11	1	6	1	11	1	2	1	1	0.852498	11	6375.2488	6375.8488	6375.8488	6376.0488	6376.7013
1	13	1	1	12	1	6	1	12	3	1	3	1	1.7487383	12	6377.8546	6378.0546	6378.0546	6378.2546	6379.8033
1	13	1	1	13	1	6	1	13	6	1	8	1	1.5342136	13	6380.0612	6380.2612	6380.2612	6380.4613	6381.7954
1	13	1	1	14	1	6	1	14	3	1	3	1	1.6087549	14	6382.2681	6382.4681	6382.4681	6382.6681	6384.0769
1	13	1	1	15	1	6	1	15	1	1	1	1	0.8737803	15	6384.4742	6384.6742	6384.6742	6384.8743	6385.548
1	13	1	1	16	1	6	1	16	6	2	8	1	1.6995722	16	6386.6814	6387.2814	6387.2815	6387.4815	6388.9811
1	13	1	1	17	1	6	1	17	3	1	3	1	1.1779328	17	6389.2887	6389.4888	6389.4888	6389.6888	6390.6667
1	13	1	1	18	1	6	1	18	3	2	3	1	1.1401537	18	6391.4954	6392.0954	6392.0954	6392.2954	6393.2356
1	13	1	1	19	1	6	1	19	2	1	2	1	1.5077475	19	6394.1034	6394.3034	6394.3035	6394.5036	6395.8112
1	13	1	1	20	1	6	1	20	5	1	0	0	-6396.5105	19	6396.3104	6396.5105	6396.5105	6396.7105	0
1	13	1	1	21	1	6	1	21	5	2	7	1	0.74122469	20	6398.8179	6399.4179	6399.4179	6399.6179	6400.1591
1	13	1	1	22	1	6	1	22	1	2	1	1	1.1340995	21	6401.424	6402.024	6402.024	6402.224	6403.1581
1	13	1	1	23	1	6	1	23	4	2	6	1	1.2224103	22	6404.0306	6404.6306	6404.6306	6404.8306	6405.853
1	13	1	1	24	1	6	1	24	5	2	7	1	1.0703392	23	6406.6379	6407.2379	6407.2379	6407.4379	6408.3082
1	13	1	1	25	1	6	1	25	2	1	2	1	0.98228025	24	6409.2455	6409.4455	6409.4455	6409.6455	6410.4277
1	13	1	1	26	1	6	1	26	6	2	6	0	1.6458927	24	6411.4536	6412.0536	6412.0537	6412.2537	6413.6996
1	13	1	1	27	1	6	1	27	6	2	8	1	1.5810145	25	6414.3762	6414.9763	6414.9763	6415.1763	6416.5573
1	13	1	1	28	1	6	1	28	4	2	6	1	1.8373063	26	6416.9841	6417.5841	6417.5841	6417.7841	6419.4214
1	13	1	1	29	1	6	1	29	5	2	7	1	1.5363595	27	6419.5913	6420.1913	6420.1913	6420.3913	6421.7277
1	13	1	1	30	1	6	1	30	6	1	6	0	1.0564338	27	6422.1991	6422.3991	6422.3991	6422.5991	6423.4555
1	13	1	1	31	1	2	1	1	6	2	5	1	0.82391556	1	6436.3755	6436.9756	6436.9757	6437.1758	6437.7996
1	13	1	1	32	1	2	1	2	5	1	5	1	0.60821231	2	6438.9875	6439.1875	6439.1876	6439.3876	6439.7958
1	13	1	1	33	1	2	1	3	2	1	4	1	0.536197	3	6441.1969	6441.3969	6441.397	6441.597	6441.9332
1	13	1	1	34	1	2	1	4	1	2	4	1	0.57534275	4	6443.4062	6444.0063	6444.0063	6444.2063	6444.5816
1	13	1	1	35	1	2	1	5	4	1	5	1	0.5526118	5	6446.0126	6446.2126	6446.2126	6446.4127	6446.7653
1	13	1	1	36	1	2	1	6	6	1	5	1	0.47209898	6	6448.2211	6448.4211	6448.4211	6448.6211	6448.8932
1	13	1	1	37	1	2	1	7	1	2	4	1	0.609753	7	6450.4276	6451.0276	6451.0276	6451.2276	6451.6374
1	13	1	1	38	1	2	1	8	5	2	5	1	0.35204305	8	6453.0357	6453.6357	6453.6358	6453.8358	6453.9878
1	13	1	1	39	1	2	1	9	5	1	5	1	0.45716726	9	6455.6437	6455.8437	6455.8437	6456.0437	6456.3009
1	13	1	1	40	1	2	1	10	2	1	4	1	0.64778926	10	6457.8525	6458.0525	6458.0525	6458.2525	6458.7003
1	13	1	1	41	1	2	1	11	6	2	5	1	0.49635102	11	6460.0591	6460.6591	6460.6591	6460.8591	6461.1554
1	13	1	1	42	1	2	1	12	3	1	4	1	0.56187409	12	6462.6672	6462.8672	6462.8672	6463.0672	6463.429
1	13	1	1	43	1	2	1	13	1	1	4	1	0.82005438	13	6464.8756	6465.0756	6465.0756	6465.2757	6465.8957
1	13	1	1	44	1	2	1	14	4	1	5	1	0.63448558	14	6467.0842	6467.2842	6467.2842	6467.4843	6467.9187
1	13	1	1	45	1	2	1	15	4	1	5	1	0.80278966	15	6469.2929	6469.4929	6469.4929	6469.6929	6470.2957
1	13	1	1	46	1	2	1	16	3	2	4	1	0.6488491	16	6471.5015	6472.1015	6472.1015	6472.3015	6472.7503
1	13	1	1	47	1	2	1	17	3	1	4	1	0.75766398	17	6474.11	6474.31	6474.31	6474.51	6475.0676
1	13	1	1	48	1	2	1	18	4	2	5	1	0.39078974	18	6476.319	6476.919	6476.919	6477.119	6477.3098
1	13	1	1	49	1	2	1	19	2	1	4	1	0.57957596	19	6478.928	6479.128	6479.1281	6479.3281	6479.7077
1	13	1	1	50	1	2	1	20	5	1	5	1	0.62064777	20	6481.1365	6481.3366	6481.3366	6481.5366	6481.9572
1	13	1	1	51	1	2	1	21	4	2	5	1	0.49813192	21	6483.3456	6483.9456	6483.9456	6484.1457	6484.4438
1	13	1	1	52	1	2	1	22	5	2	5	1	0.64446829	22	6485.9543	6486.5543	6486.5543	6486.7543	6487.1987
