94	35	42	37	43	124	64	126	0	0	0	0	0	0	0	0	0	0	0	0
2	16	1	2	1	1	2	1	1	5	1	0	0	-605.98126	0	605.78092	605.98101	605.98126	606.18148	0
2	16	1	2	2	1	2	1	2	6	2	7	0	1.1366555	0	608.29791	608.89806	608.89818	609.09843	610.03483
2	16	1	2	3	1	2	1	3	6	1	5	1	0.51301552	1	611.28349	611.48351	611.48352	611.68354	611.99654
2	16	1	2	4	1	2	1	4	4	2	5	1	0.59721647	2	613.48896	614.08898	614.089	614.28902	614.68622
2	16	1	2	5	1	2	1	5	1	1	1	0	0.51024689	2	616.10058	616.30061	616.30062	616.50063	616.81087
2	16	1	2	6	1	2	1	6	6	2	0	0	-619.21605	2	618.61602	619.21605	619.21605	619.41611	0
2	16	1	2	7	1	2	1	7	4	1	0	0	-621.72441	2	621.5244	621.72441	621.72441	621.92442	0
2	16	1	2	8	1	2	1	8	1	2	4	1	0.34175794	3	624.03007	624.63007	624.63007	624.83008	624.97183
2	16	1	2	9	1	2	1	9	1	1	4	1	0.69954689	4	626.63546	626.83546	626.83546	627.03547	627.53501
2	16	1	2	10	1	2	1	10	2	1	4	1	0.84929074	5	628.84265	629.04266	629.04269	629.24274	629.89198
2	16	1	2	11	1	2	1	11	4	2	5	1	0.6213248	6	631.04836	631.64839	631.64839	631.84843	632.26971
2	16	1	2	12	1	2	1	12	6	1	5	1	0.76355742	7	633.65586	633.85587	633.85587	634.05587	634.61943
2	16	1	2	13	1	2	1	13	3	2	4	1	0.46964703	8	635.86283	636.46283	636.46283	636.66284	636.93248
2	16	1	2	14	1	2	1	14	5	1	5	1	0.74977523	9	638.47004	638.67004	638.67007	638.87012	639.41985
2	16	1	2	15	1	2	1	15	2	2	4	1	0.55034071	10	640.67703	641.27706	641.27706	641.47711	641.8274
2	16	1	2	16	1	2	1	16	5	2	5	1	0.86273692	11	643.28432	643.88433	643.88433	644.08434	644.74707
2	16	1	2	17	1	2	1	17	5	1	5	1	0.61704439	12	645.89174	646.09174	646.09174	646.29175	646.70879
2	16	1	2	18	1	2	1	18	6	1	5	1	0.68435106	13	648.09871	648.29872	648.29872	648.49872	648.98307
2	16	1	2	19	1	2	1	19	2	2	4	1	0.67695412	14	650.31223	650.91223	650.91224	651.11229	651.58919
2	16	1	2	20	1	2	1	20	1	2	4	1	0.4702286	15	652.91792	653.51793	653.51793	653.71793	653.98816
2	16	1	2	21	1	2	1	21	2	2	4	1	0.47218031	16	655.52352	656.12353	656.12353	656.32359	656.59571
2	16	1	2	22	1	2	1	22	4	1	5	1	0.66421681	17	658.13069	658.3307	658.33073	658.53073	658.99494
2	16	1	2	23	1	2	1	23	2	1	4	1	0.63211442	18	660.33844	660.53847	660.53853	660.73859	661.17064
2	16	1	2	24	1	2	1	24	4	2	5	1	0.58093351	19	662.54606	663.14613	663.14613	663.34614	663.72707
2	16	1	2	25	1	2	1	25	3	2	4	1	0.5253861	20	665.16659	665.76659	665.76665	665.96666	666.29204
2	16	1	2	26	1	2	1	26	1	1	4	1	0.4807577	21	667.77444	667.9745	667.97451	668.17451	668.45526
2	16	1	2	27	1	2	1	27	3	1	4	1	0.44912043	22	669.98193	670.18193	670.18193	670.38194	670.63105
2	16	1	2	28	1	2	1	28	3	2	4	1	0.48652874	23	672.19012	672.79012	672.79012	672.99013	673.27665
2	16	1	2	29	1	2	1	29	5	2	5	1	0.70064278	24	674.79813	675.39814	675.39814	675.59815	676.09878
2	16	1	2	30	1	2	1	30	3	1	4	1	0.5361554	25	677.41153	677.61154	677.61154	677.81154	678.1477
2	16	1	2	31	1	6	1	1	3	1	1	0	1.2559939	0	854.25217	854.45225	854.45233	854.65251	855.70833
2	16	1	2	32	1	6	1	2	6	2	8	1	0.83332284	1	856.77877	857.37879	857.37881	857.57882	858.21213
2	16	1	2	33	1	6	1	3	6	1	7	0	1.0099494	1	859.38731	859.58732	859.58734	859.78736	860.59729
2	16	1	2	34	1	6	1	4	5	2	0	0	-862.50866	1	861.90864	862.50866	862.50866	862.70867	0
2	16	1	2	35	1	6	1	5	3	1	6	0	1.2391809	1	864.81682	865.01682	865.01685	865.21689	866.25603
2	16	1	2	36	1	6	1	6	2	2	2	1	1.9756406	2	867.33988	867.9399	867.9399	868.13991	869.91554
2	16	1	2	37	1	6	1	7	4	1	0	0	-870.148	2	869.94797	870.14797	870.148	870.348	0
2	16	1	2	38	1	6	1	8	4	2	2	0	0.8865134	2	872.45481	873.05483	873.05484	873.25484	873.94135
2	16	1	2	39	1	6	1	9	1	1	1	1	0.84778814	3	875.37481	875.57482	875.57482	875.77483	876.42261
2	16	1	2	40	1	6	1	10	5	1	7	1	1.3612733	4	877.58125	877.78125	877.78127	877.98131	879.14255
2	16	1	2	41	1	6	1	11	1	2	1	1	0.98231145	5	879.78967	880.38969	880.3897	880.58972	881.37201
2	16	1	2	42	1	6	1	12	2	1	2	1	1.1768798	6	882.3963	882.59631	882.59633	882.79633	883.77321
2	16	1	2	43	1	6	1	13	6	2	7	0	1.0664131	6	884.60318	885.2032	885.20322	885.40325	886.26963
2	16	1	2	44	1	6	1	14	2	1	2	1	1.4557957	7	887.52441	887.72443	887.72445	887.92448	889.18024
2	16	1	2	45	1	6	1	15	3	2	3	1	1.5700204	8	889.73315	890.33318	890.33318	890.53318	891.9032
2	16	1	2	46	1	6	1	16	4	2	2	0	1.4132317	8	892.34222	892.94222	892.94223	893.14223	894.35546
2	16	1	2	47	1	6	1	17	6	1	7	0	0.81977949	8	895.26154	895.46154	895.46155	895.66155	896.28132
2	16	1	2	48	1	6	1	18	4	1	7	0	0.71887961	8	897.77495	897.97496	897.97496	898.17497	898.69384
2	16	1	2	49	1	6	1	19	5	2	2	0	1.530955	8	900.29031	900.89032	900.89034	901.09037	902.4213
2	16	1	2	50	1	6	1	20	3	2	2	0	1.7114016	8	903.20652	903.80654	903.80656	904.00656	905.51796
2	16	1	2	51	1	6	1	21	1	2	1	1	0.73809576	9	906.12335	906.72338	906.72338	906.92339	907.46148
2	16	1	2	52	1	6	1	22	3	1	6	0	1.6339648	9	908.73284	908.93284	908.93284	909.13288	910.56681
2	16	1	2	53	1	6	1	23	5	1	5	0	1.0610203	9	911.25592	911.45592	911.45592	911.65593	912.51694
2	16	1	2	54	1	6	1	24	1	2	1	1	0.7383243	10	913.76986	914.36987	914.36987	914.56987	915.10819
2	16	1	2	55	1	6	1	25	1	2	1	1	0.60224262	11	916.37888	916.97888	916.97888	917.17889	917.58113
2	16	1	2	56	1	6	1	26	4	1	6	1	1.0297987	12	918.98558	919.18558	919.18565	919.38565	920.21544
2	16	1	2	57	1	6	1	27	2	1	2	1	1.1304804	13	921.19497	921.39502	921.39502	921.59503	922.5255
2	16	1	2	58	1	6	1	28	6	2	7	0	0.89256619	13	923.41464	924.01465	924.01465	924.21465	924.90721
2	16	1	2	59	1	6	1	29	2	2	2	1	1.1200408	14	926.41304	927.01304	927.01304	927.21305	928.13308
2	16	1	2	60	1	6	1	30	5	1	2	0	0.91350851	14	929.02035	929.22036	929.22036	929.42036	930.13387
2	16	1	2	61	1	2	2	1	4	1	5	1	0.53902261	1	946.45162	946.65163	946.65163	946.85163	947.19065
2	16	1	2	62	1	2	2	2	6	2	5	1	0.5279763	2	948.66181	949.26182	949.26189	949.46189	949.78986
2	16	1	2	63	1	2	2	3	3	1	4	1	0.45544038	3	951.26972	951.46978	951.46978	951.66979	951.92522
2	16	1	2	64	1	2	2	4	4	2	5	1	0.50855425	4	953.47924	954.07925	954.07925	954.27925	954.5878
2	16	1	2	65	1	2	2	5	1	1	4	1	0.5079616	5	956.08859	956.28859	956.28865	956.48866	956.79661
2	16	1	2	66	1	2	2	6	5	2	5	1	0.45064348	6	958.29865	958.89872	958.89872	959.09873	959.34937
2	16	1	2	67	1	2	2	7	4	1	5	1	0.43838222	7	960.90894	961.10895	961.10895	961.30895	961.54733
2	16	1	2	68	1	2	2	8	1	2	4	1	0.41598669	8	963.1192	963.71921	963.71921	963.91921	964.13519
2	16	1	2	69	1	2	2	9	1	1	4	1	0.41201117	9	965.72972	965.92972	965.92972	966.12973	966.34174
2	16	1	2	70	1	2	2	10	6	1	5	1	0.5760575	10	967.94005	968.14006	968.14006	968.34006	968.71612
2	16	1	2	71	1	2	2	11	2	2	4	1	0.42292107	11	970.14979	970.74979	970.74979	970.9498	971.17272
2	16	1	2	72	1	2	2	12	5	1	5	1	0.51895185	12	972.75966	972.95967	972.95967	973.15967	973.47862
2	16	1	2	73	1	2	2	13	2	2	4	1	0.37025262	13	974.96947	975.56947	975.56947	975.76954	975.93973
2	16	1	2	74	1	2	2	14	6	1	5	1	0.48460772	14	977.57802	977.77803	977.77803	977.97804	978.26264
2	16	1	2	75	1	2	2	15	6	2	5	1	0.48216792	15	979.78626	980.38626	980.38626	980.58627	980.86843
2	16	1	2	76	1	2	2	16	5	2	5	1	0.48218267	16	982.39622	982.99623	982.99623	983.19623	983.47841
2	16	1	2	77	1	2	2	17	1	1	4	1	0.42073423	17	985.00634	985.20634	985.20635	985.40635	985.62708
2	16	1	2	78	1	2	2	18	3	1	4	1	0.45268158	18	987.21663	987.41663	987.41663	987.61664	987.86932
2	16	1	2	79	1	2	2	19	3	2	4	1	0.47126698	19	989.48611	990.08612	990.08612	990.28613	990.55739
2	16	1	2	80	1	2	2	20	1	2	4	1	0.58909638	20	992.09629	992.69629	992.69629	992.8963	993.28539
2	16	1	2	81	1	2	2	21	6	2	5	1	0.52842055	21	994.70747	995.30748	995.30748	995.50749	995.8359
2	16	1	2	82	1	2	2	22	2	1	4	1	0.48461153	22	997.31814	997.51815	997.51815	997.71815	998.00276
2	16	1	2	83	1	2	2	23	4	1	5	1	0.48653902	23	999.52633	999.72633	999.72633	999.92634	1000.2129
2	16	1	2	84	1	2	2	24	3	2	4	1	0.4735437	24	1001.7368	1002.3368	1002.3368	1002.5368	1002.8103
2	16	1	2	85	1	2	2	25	2	2	4	1	0.47206105	25	1004.347	1004.947	1004.947	1005.147	1005.4191
2	16	1	2	86	1	2	2	26	5	1	5	1	0.48345717	26	1006.9605	1007.1605	1007.1605	1007.3605	1007.644
2	16	1	2	87	1	2	2	27	4	1	5	1	0.4953612	27	1009.1713	1009.3713	1009.3713	1009.5713	1009.8667
2	16	1	2	88	1	2	2	28	3	2	4	1	0.41288691	28	1011.3819	1011.9819	1011.9819	1012.1819	1012.3948
2	16	1	2	89	1	2	2	29	2	2	4	1	0.48255283	29	1013.9928	1014.5928	1014.5928	1014.7928	1015.0753
2	16	1	2	90	1	2	2	30	5	1	5	1	0.5052977	30	1016.6017	1016.8017	1016.8017	1017.0017	1017.307
2	16	1	2	91	1	6	2	1	6	1	7	0	0.69616569	0	1087.869	1088.069	1088.069	1088.269	1088.7652
2	16	1	2	92	1	6	2	2	4	2	5	0	0.90742433	0	1090.3861	1090.9861	1090.9861	1091.1861	1091.8936
2	16	1	2	93	1	6	2	3	6	1	6	0	0.93389622	0	1093.3024	1093.5024	1093.5024	1093.7024	1094.4363
2	16	1	2	94	1	6	2	4	3	2	6	0	1.304049	0	1095.8211	1096.4211	1096.4212	1096.6212	1097.7252
2	16	1	2	95	1	6	2	5	2	1	2	1	1.0364307	1	1098.745	1098.9451	1098.9451	1099.1451	1099.9816
2	16	1	2	96	1	6	2	6	1	2	1	1	0.74541008	2	1100.9558	1101.5559	1101.5559	1101.7559	1102.3013
2	16	1	2	97	1	6	2	7	3	1	3	1	0.83804211	3	1103.6063	1103.8063	1103.8063	1104.0063	1104.6444
2	16	1	2	98	1	6	2	8	5	2	6	0	1.3255466	3	1105.8212	1106.4212	1106.4213	1106.6213	1107.7468
2	16	1	2	99	1	6	2	9	5	1	0	0	-1108.9352	3	1108.7351	1108.9352	1108.9352	1109.1352	0
2	16	1	2	100	1	6	2	10	4	1	5	0	1.696194	3	1111.2441	1111.4441	1111.4441	1111.6441	1113.1403
2	16	1	2	101	1	6	2	11	5	2	0	0	-1114.3695	3	1113.7695	1114.3695	1114.3695	1114.5695	0
2	16	1	2	102	1	6	2	12	5	1	7	1	1.8913032	4	1116.6816	1116.8817	1116.8817	1117.0817	1118.773
2	16	1	2	103	1	6	2	13	1	2	1	1	0.81471527	5	1118.8932	1119.4932	1119.4933	1119.6933	1120.308
2	16	1	2	104	1	6	2	14	2	1	2	1	0.91692249	6	1121.5049	1121.705	1121.705	1121.905	1122.6219
2	16	1	2	105	1	6	2	15	4	2	5	0	0.98816623	6	1123.7145	1124.3145	1124.3145	1124.5145	1125.3027
